stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
StopPoint:BBAU2,"Bd Charles Gautier",,47.22182336,-1.60734919,,,0,StopArea:BBAU,1
StopPoint:BBAU3,"Bd Charles Gautier",,47.22151772,-1.60838431,,,0,StopArea:BBAU,2
StopPoint:BBON1,"Boisbonne",,47.28686058,-1.50837641,,,0,StopArea:BBON,1
StopPoint:BBON2,"Boisbonne",,47.28685178,-1.50864049,,,0,StopArea:BBON,1
StopPoint:BCDI1,"Boucardière",,47.20042803,-1.59823960,,,0,StopArea:BCDI,1
StopPoint:BCDI2,"Boucardière",,47.20067055,-1.59905036,,,0,StopArea:BCDI,1
StopPoint:BCES1,"Bois Cesbron",,47.26113484,-1.62453869,,,0,StopArea:BCES,1
StopPoint:BCES2,"Bois Cesbron",,47.26096422,-1.62426144,,,0,StopArea:BCES,1
StopPoint:BCHE1,"Basse Chênaie",,47.24101394,-1.50851837,,,0,StopArea:BCHE,1
StopPoint:BCHE2,"Basse Chênaie",,47.24148518,-1.50789102,,,0,StopArea:BCHE,1
StopPoint:BCHE3,"Basse Chênaie",,47.24100954,-1.50865030,,,0,StopArea:BCHE,1
StopPoint:BCHE4,"Basse Chênaie",,47.24181377,-1.50884038,,,0,StopArea:BCHE,1
StopPoint:BCOI1,"Branchoire",,47.21782589,-1.60308856,,,0,StopArea:BCOI,1
StopPoint:BCOI2,"Branchoire",,47.21808640,-1.60337214,,,0,StopArea:BCOI,1
StopPoint:BCOI3,"Branchoire",,47.21861645,-1.60367558,,,0,StopArea:BCOI,1
StopPoint:BCOI4,"Branchoire",,47.21787967,-1.60415010,,,0,StopArea:BCOI,1
StopPoint:BCTT1,"Blanchet",,47.17166881,-1.54329386,,,0,StopArea:BCTT,1
StopPoint:BCTT2,"Blanchet",,47.17131385,-1.54313606,,,0,StopArea:BCTT,1
StopPoint:BDAN1,"Bd des Anglais",,47.22644702,-1.58270091,,,0,StopArea:BDAN,1
StopPoint:BDAN2,"Bd des Anglais",,47.22642460,-1.58336035,,,0,StopArea:BDAN,1
StopPoint:BDAN3,"Bd des Anglais",,47.22670758,-1.58298444,,,0,StopArea:BDAN,1
StopPoint:BDAN4,"Bd des Anglais",,47.22615955,-1.58320871,,,0,StopArea:BDAN,1
StopPoint:BDEL1,"Baudelaire",,47.23365711,-1.59314693,,,0,StopArea:BDEL,1
StopPoint:BDEL2,"Baudelaire",,47.23394912,-1.59250720,,,0,StopArea:BDEL,2
StopPoint:BDIN1,"Bodinières",,47.20978665,-1.64307564,,,0,StopArea:BDIN,1
StopPoint:BDIN2,"Bodinières",,47.20979576,-1.64281196,,,0,StopArea:BDIN,1
StopPoint:BDIN3,"Bodinières",,47.21000731,-1.64190242,,,0,StopArea:BDIN,1
StopPoint:BDIN4,"Bodinières",,47.21028138,-1.64179062,,,0,StopArea:BDIN,2
StopPoint:BDLA1,"Bout des Landes",,47.26744242,-1.58226680,,,0,StopArea:BDLA,1
StopPoint:BDNN1,"Bourdonnais",,47.20555361,-1.57998111,,,0,StopArea:BDNN,1
StopPoint:BDNN2,"Bourdonnais",,47.20646998,-1.57951951,,,0,StopArea:BDNN,1
StopPoint:BDOU1,"Bd de Doulon",,47.22471463,-1.51977553,,,0,StopArea:BDOU,1
StopPoint:BDOU2,"Bd de Doulon",,47.22426192,-1.52016992,,,0,StopArea:BDOU,1
StopPoint:BDOU3,"Bd de Doulon",,47.22440951,-1.52028103,,,0,StopArea:BDOU,1
StopPoint:BDOU7,"Bd de Doulon",,47.22397351,-1.51985298,,,0,StopArea:BDOU,1
StopPoint:BDPA1,"Bout des Pavés",,47.25278405,-1.57629790,,,0,StopArea:BDPA,1
StopPoint:BDPA2,"Bout des Pavés",,47.25269421,-1.57629132,,,0,StopArea:BDPA,1
StopPoint:BDPA6,"Bout des Pavés",,47.25332759,-1.57620540,,,0,StopArea:BDPA,1
StopPoint:BDRI1,"Bourderies",,47.20663194,-1.59592025,,,0,StopArea:BDRI,1
StopPoint:BDRI2,"Bourderies",,47.20655110,-1.59564997,,,0,StopArea:BDRI,1
StopPoint:BDSP1,"Bd des Sports",,47.16589107,-1.46812862,,,0,StopArea:BDSP,1
StopPoint:BDSP2,"Bd des Sports",,47.16559974,-1.46876821,,,0,StopArea:BDSP,1
StopPoint:BDUC2,"Bourgault-Ducoudray",,47.20246519,-1.54883051,,,0,StopArea:BDUC,2
StopPoint:BEDR1,"Bel Endroit",,47.15329989,-1.63557761,,,0,StopArea:BEDR,1
StopPoint:BEDR2,"Bel Endroit",,47.15470661,-1.63396536,,,0,StopArea:BEDR,1
StopPoint:BEGE1,"Beauger",,47.23429829,-1.55299443,,,0,StopArea:BEGE,2
StopPoint:BEGE2,"Beauger",,47.23420845,-1.55298790,,,0,StopArea:BEGE,2
StopPoint:BEHI1,"Béhinière",,47.19776970,-1.79257748,,,0,StopArea:BEHI,1
StopPoint:BEHI2,"Béhinière",,47.19701789,-1.79093353,,,0,StopArea:BEHI,1
StopPoint:BEIL1,"Beillevaire",,47.24956252,-1.60741126,,,0,StopArea:BEIL,1
StopPoint:BEIL2,"Beillevaire",,47.24938735,-1.60726607,,,0,StopArea:BEIL,1
StopPoint:BELE1,"Bêle",,47.26472929,-1.51035666,,,0,StopArea:DPBL,1
StopPoint:BELE2,"Bêle",,47.26464384,-1.51021821,,,0,StopArea:DPBL,1
StopPoint:BELM1,"Belges-Montbazon",,47.23461282,-1.54098400,,,0,StopArea:BELM,1
StopPoint:BELM2,"Belges-Montbazon",,47.23445975,-1.54017950,,,0,StopArea:BELM,1
StopPoint:BELM3,"Belges-Montbazon",,47.23587954,-1.54081137,,,0,StopArea:BELM,1
StopPoint:BELM4,"Belges-Montbazon",,47.23560113,-1.54105566,,,0,StopArea:BELM,1
StopPoint:BENA1,"Beaulieu",,47.20394287,-1.53704358,,,0,StopArea:BENA,1
StopPoint:BENA2,"Beaulieu",,47.20394287,-1.53704358,,,0,StopArea:BENA,1
StopPoint:BENA3,"Beaulieu",,47.20347912,-1.53476335,,,0,StopArea:BENA,1
StopPoint:BENA4,"Beaulieu",,47.20368096,-1.53411717,,,0,StopArea:BENA,1
StopPoint:BEOC1,"Belloc",,47.20374088,-1.61460707,,,0,StopArea:BEOC,1
StopPoint:BEOC2,"Belloc",,47.20310746,-1.61469247,,,0,StopArea:BEOC,1
StopPoint:BESS1,"Bessonneau",,47.21479930,-1.71377698,,,0,StopArea:BESS,1
StopPoint:BESS2,"Bessonneau",,47.21462890,-1.71349968,,,0,StopArea:BESS,1
StopPoint:BETO1,"Belle Etoile",,47.28061724,-1.45207869,,,0,StopArea:BETO,1
StopPoint:BETO2,"Belle Etoile",,47.28018099,-1.45165075,,,0,StopArea:BETO,1
StopPoint:BEVA1,"Beauvaiserie",,47.13627173,-1.65444519,,,0,StopArea:BEVA,2
StopPoint:BEVA2,"Beauvaiserie",,47.13620990,-1.65415018,,,0,StopArea:BEVA,2
StopPoint:BGAR1,"Bonne Garde",,47.19696472,-1.53127537,,,0,StopArea:BGAR,1
StopPoint:BGAR2,"Bonne Garde",,47.19675351,-1.53120858,,,0,StopArea:BGAR,1
StopPoint:BGCY1,"Beaugency",,47.20317952,-1.48980943,,,0,StopArea:BGCY,1
StopPoint:BGCY2,"Beaugency",,47.20379533,-1.49024992,,,0,StopArea:BGCY,2
StopPoint:BGLA1,"Basse-Goulaine",,47.20830260,-1.46836878,,,0,StopArea:BGLA,2
StopPoint:BGLA2,"Basse-Goulaine",,47.20829389,-1.46863248,,,0,StopArea:BGLA,2
StopPoint:BGNN1,"Bourgonnière",,47.20737690,-1.65545309,,,0,StopArea:BGNN,1
StopPoint:BGNN2,"Bourgonnière",,47.20656376,-1.65552459,,,0,StopArea:BGNN,1
StopPoint:BGOG1,"Bourgogne",,47.24667097,-1.58920949,,,0,StopArea:BGOG,1
StopPoint:BGOG2,"Bourgogne",,47.24630711,-1.58931505,,,0,StopArea:BGOG,1
StopPoint:BGRI1,"Bougrière",,47.25511025,-1.47183238,,,0,StopArea:BGRI,1
StopPoint:BGRI2,"Bougrière",,47.25501168,-1.47208992,,,0,StopArea:BGRI,1
StopPoint:BGSH1,"Bergerie",,47.23794964,-1.62824352,,,0,StopArea:BGSH,2
StopPoint:BGSH2,"Bergerie",,47.23721277,-1.62871787,,,0,StopArea:BGSH,2
StopPoint:BGTT1,"Bergeronnettes",,47.23950537,-1.60124722,,,0,StopArea:BGTT,2
StopPoint:BGTT2,"Bergeronnettes",,47.23926738,-1.60030394,,,0,StopArea:BGTT,2
StopPoint:BGVI1,"Bougainville",,47.19894579,-1.58359414,,,0,StopArea:BGVI,2
StopPoint:BGVI2,"Bougainville",,47.19885595,-1.58358756,,,0,StopArea:BGVI,2
StopPoint:BHAR1,"Bois Hardy",,47.19827606,-1.60059220,,,0,StopArea:BHAR,1
StopPoint:BHAR2,"Bois Hardy",,47.19820423,-1.60005832,,,0,StopArea:BHAR,1
StopPoint:BIAN1,"Aristide Briand",,47.29640065,-1.49503045,,,0,StopArea:BIAN,2
StopPoint:BIAN2,"Aristide Briand",,47.29639626,-1.49516251,,,0,StopArea:BIAN,1
StopPoint:BIEE1,"Belle-Ile",,47.22439959,-1.73275085,,,0,StopArea:BIEE,2
StopPoint:BIEE2,"Belle-Ile",,47.22396438,-1.73232107,,,0,StopArea:BIEE,1
StopPoint:BIGN1,"Bignons",,47.19947164,-1.49298004,,,0,StopArea:BIGN,1
StopPoint:BIGN2,"Bignons",,47.19981789,-1.49340125,,,0,StopArea:BIGN,2
StopPoint:BIGN3,"Bignons",,47.19975433,-1.49260384,,,0,StopArea:BIGN,2
StopPoint:BILE1,"Basse Ile",,47.19598233,-1.56210239,,,0,StopArea:BILE,2
StopPoint:BILE2,"Basse Ile",,47.19567710,-1.56313727,,,0,StopArea:BILE,1
StopPoint:BIND1,"Basse Indre",,47.19787100,-1.67266398,,,0,StopArea:BIND,1
StopPoint:BIND2,"Basse Indre",,47.19756638,-1.67209933,,,0,StopArea:BIND,1
StopPoint:BIND3,"Basse Indre",,47.19748247,-1.67321635,,,0,StopArea:BIND,1
StopPoint:BIOT1,"Bigeottière",,47.25608260,-1.61953406,,,0,StopArea:BIOT,1
StopPoint:BIOT2,"Bigeottière",,47.25591197,-1.61925685,,,0,StopArea:BIOT,1
StopPoint:BJLI1,"Bois Jaulin",,47.17757104,-1.63698208,,,0,StopArea:BJLI,1
StopPoint:BJLI2,"Bois Jaulin",,47.17757559,-1.63685031,,,0,StopArea:BJLI,1
StopPoint:BJOI1,"Beaujoire",,47.25880813,-1.52492316,,,0,StopArea:BJOI,1
StopPoint:BJOI2,"Beaujoire",,47.25877582,-1.52424746,,,0,StopArea:BJOI,1
StopPoint:BJOI6,"Beaujoire",,47.25946167,-1.52783717,,,0,StopArea:BJOI,1
StopPoint:BJOI7,"Beaujoire",,47.25918771,-1.52794966,,,0,StopArea:BJOI,1
StopPoint:BLAV1,"Balavoine",,47.30657698,-1.55428586,,,0,StopArea:BLAV,1
StopPoint:BLAV2,"Balavoine",,47.30637948,-1.55480112,,,0,StopArea:BLAV,1
StopPoint:BLCH1,"Blancho",,47.21317888,-1.73496434,,,0,StopArea:BLCH,1
StopPoint:BLCH2,"Blancho",,47.21325015,-1.73473181,,,0,StopArea:BLCH,1
StopPoint:BLDR1,"Boulodrome",,47.25762607,-1.51540161,,,0,StopArea:BLDR,1
StopPoint:BLDR2,"Boulodrome",,47.25829906,-1.51412721,,,0,StopArea:BLDR,1
StopPoint:BLEM1,"Belem",,47.26563709,-1.45300144,,,0,StopArea:BLEM,2
StopPoint:BLEM2,"Belem",,47.26545739,-1.45298870,,,0,StopArea:BLEM,2
StopPoint:BLGO1,"Berligout",,47.21576638,-1.67842053,,,0,StopArea:BLGO,2
StopPoint:BLGO2,"Berligout",,47.21567195,-1.67854564,,,0,StopArea:BLGO,2
StopPoint:BLLE1,"Bellestre",,47.14793376,-1.69406522,,,0,StopArea:BLLE,1
StopPoint:BLLE2,"Bellestre",,47.14840602,-1.69344058,,,0,StopArea:BLLE,1
StopPoint:BLNO1,"Bois de La Noé",,47.14186934,-1.67169414,,,0,StopArea:BLNO,2
StopPoint:BLNO2,"Bois de La Noé",,47.14178867,-1.67142407,,,0,StopArea:BLNO,2
StopPoint:BLOR1,"Blordière",,47.17990799,-1.53398357,,,0,StopArea:BLOR,1
StopPoint:BLOR2,"Blordière",,47.18000227,-1.53385829,,,0,StopArea:BLOR,1
StopPoint:BLSL1,"Bellevue",,47.23541838,-1.47360365,,,0,StopArea:BLSL,2
StopPoint:BLUA1,"Bélouga",,47.16580200,-1.58354505,,,0,StopArea:BLUA,1
StopPoint:BLVU1,"Mendès-France-Bellevue",,47.20852928,-1.61168273,,,0,StopArea:BLVU,1
StopPoint:BLVU2,"Mendès-France-Bellevue",,47.20889232,-1.61131299,,,0,StopArea:BLVU,1
StopPoint:BLVU3,"Mendès-France-Bellevue",,47.20805389,-1.61228208,,,0,StopArea:BLVU,1
StopPoint:BLVU4,"Mendès-France-Bellevue",,47.20897943,-1.61155733,,,0,StopArea:BLVU,1
StopPoint:BLVU5,"Mendès-France-Bellevue",,47.20871893,-1.61127376,,,0,StopArea:BLVU,1
StopPoint:BLVU6,"Mendès-France-Bellevue",,47.20853021,-1.61152418,,,0,StopArea:BLVU,1
StopPoint:BLVU7,"Mendès-France-Bellevue",,47.20805389,-1.61228208,,,0,StopArea:BLVU,2
StopPoint:BLZZ1,"Berlioz",,47.23961242,-1.57163115,,,0,StopArea:BLZZ,1
StopPoint:BLZZ3,"Berlioz",,47.23961689,-1.57149923,,,0,StopArea:BLZZ,1
StopPoint:BNAR1,"Bernard",,47.16732508,-1.52515008,,,0,StopArea:BNAR,2
StopPoint:BNCH1,"Blanchetière",,47.28986239,-1.55584836,,,0,StopArea:BNCH,1
StopPoint:BNCH2,"Blanchetière",,47.28967380,-1.55609936,,,0,StopArea:BNCH,1
StopPoint:BNET1,"Bignonnet",,47.17553725,-1.46511578,,,0,StopArea:BNET,1
StopPoint:BNET2,"Bignonnet",,47.17553290,-1.46524755,,,0,StopArea:BNET,1
StopPoint:BNIE1,"Bournière",,47.25439588,-1.45524697,,,0,StopArea:BNIE,2
StopPoint:BNLU1,"Bénélux",,47.25411511,-1.49914288,,,0,StopArea:BNLU,2
StopPoint:BNLU2,"Bénélux",,47.25402527,-1.49913644,,,0,StopArea:BNLU,2
StopPoint:BNNO1,"Bernanos",,47.20648589,-1.61335590,,,0,StopArea:BNNO,1
StopPoint:BNNO2,"Bernanos",,47.20610844,-1.61385671,,,0,StopArea:BNNO,1
StopPoint:BNON1,"Bignon",,47.24935692,-1.59800588,,,0,StopArea:BNON,1
StopPoint:BNON2,"Bignon",,47.24907483,-1.59772057,,,0,StopArea:BNON,1
StopPoint:BNTA1,"BN",,47.18394946,-1.49662542,,,0,StopArea:BNTA,2
StopPoint:BNTA2,"BN",,47.18458718,-1.49640687,,,0,StopArea:BNTA,2
StopPoint:BNVI1,"Bonneville",,47.24395007,-1.53650309,,,0,StopArea:BNVI,1
StopPoint:BNVI2,"Bonneville",,47.24386466,-1.53636465,,,0,StopArea:BNVI,1
StopPoint:BOCE1,"Centre de Bouguenais",,47.17939525,-1.62324646,,,0,StopArea:BOCE,2
StopPoint:BOCE2,"Centre de Bouguenais",,47.17867198,-1.62332507,,,0,StopArea:BOCE,2
StopPoint:BODO1,"Bourdonnières",,47.18726408,-1.52100532,,,0,StopArea:BODO,1
StopPoint:BODO2,"Bourdonnières",,47.18740568,-1.52078432,,,0,StopArea:BODO,1
StopPoint:BODO3,"Bourdonnières",,47.18634350,-1.52203023,,,0,StopArea:BODO,1
StopPoint:BODO4,"Bourdonnières",,47.18642894,-1.52216850,,,0,StopArea:BODO,1
StopPoint:BOFA1,"Bouffay",,47.21463295,-1.55196131,,,0,StopArea:BOFA,1
StopPoint:BOFA2,"Bouffay",,47.21450597,-1.55268174,,,0,StopArea:BOFA,1
StopPoint:BOG58,"Bourgeonnière",,47.25317620,-1.55939454,,,0,StopArea:BOGE,2
StopPoint:BOG59,"Bourgeonnière",,47.25332914,-1.56019937,,,0,StopArea:BOGE,2
StopPoint:BOGE1,"Bourgeonnière",,47.25325606,-1.56004324,,,0,StopArea:BOGE,1
StopPoint:BOGE2,"Bourgeonnière",,47.25316245,-1.55953507,,,0,StopArea:BOGE,1
StopPoint:BOGE3,"Bourgeonnière",,47.25303285,-1.56097146,,,0,StopArea:BOGE,2
StopPoint:BOGE4,"Bourgeonnière",,47.25301947,-1.56136733,,,0,StopArea:BOGE,2
StopPoint:BOLL1,"Bois Tillac",,47.20023993,-1.77135665,,,0,StopArea:BOLL,1
StopPoint:BOLL2,"Bois Tillac",,47.20015480,-1.77121795,,,0,StopArea:BOLL,1
StopPoint:BOND1,"Bonde",,47.22280248,-1.55202635,,,0,StopArea:BOND,1
StopPoint:BOND2,"Bonde",,47.22261834,-1.55214517,,,0,StopArea:BOND,1
StopPoint:BORL1,"Bourrelière",,47.15793215,-1.49898871,,,0,StopArea:BORL,2
StopPoint:BORL2,"Bourrelière",,47.15831350,-1.49835581,,,0,StopArea:BORL,2
StopPoint:BOS58,"Boissière",,47.25493863,-1.56587269,,,0,StopArea:BOSI,1
StopPoint:BOS59,"Boissière",,47.25512278,-1.56575384,,,0,StopArea:BOSI,2
StopPoint:BOSI1,"Boissière",,47.25526727,-1.56587551,,,0,StopArea:BOSI,1
StopPoint:BOSI2,"Boissière",,47.25491019,-1.56588781,,,0,StopArea:BOSI,1
StopPoint:BOSI3,"Boissière",,47.25512278,-1.56575384,,,0,StopArea:BOSI,2
StopPoint:BOSI4,"Boissière",,47.25493416,-1.56600465,,,0,StopArea:BOSI,1
StopPoint:BOTI1,"Boutière",,47.15796666,-1.46809386,,,0,StopArea:BOTI,1
StopPoint:BOTI2,"Boutière",,47.15751304,-1.46819367,,,0,StopArea:BOTI,2
StopPoint:BOUE1,"Bio Ouest Laënnec",,47.23279622,-1.64187860,,,0,StopArea:BOUE,2
StopPoint:BOUE2,"Bio Ouest Laënnec",,47.23270183,-1.64200381,,,0,StopArea:BOUE,2
StopPoint:BOVR1,"Bouvre",,47.17805474,-1.61244717,,,0,StopArea:BOVR,2
StopPoint:BOVR2,"Bouvre",,47.17821183,-1.61311926,,,0,StopArea:BOVR,1
StopPoint:BPTY1,"Boulay Paty",,47.22891717,-1.57627077,,,0,StopArea:BPTY,2
StopPoint:BPTY2,"Boulay Paty",,47.22905625,-1.57482650,,,0,StopArea:BPTY,2
StopPoint:BRAG1,"Bois Raguenet",,47.26664252,-1.60046790,,,0,StopArea:BRAG,1
StopPoint:BRAG2,"Bois Raguenet",,47.26682671,-1.60034915,,,0,StopArea:BRAG,1
StopPoint:BRBI1,"Bois Robillard",,47.23514550,-1.51973294,,,0,StopArea:BRBI,1
StopPoint:BRBI2,"Bois Robillard",,47.23559032,-1.51989725,,,0,StopArea:BRBI,1
StopPoint:BRCH1,"Bréchetière",,47.28468285,-1.50345493,,,0,StopArea:BRCH,1
StopPoint:BRCH2,"Bréchetière",,47.28467406,-1.50371901,,,0,StopArea:BRCH,1
StopPoint:BRDI1,"Briandière",,47.19055221,-1.69370693,,,0,StopArea:BRDI,2
StopPoint:BRDI2,"Briandière",,47.18970915,-1.69205782,,,0,StopArea:BRDI,1
StopPoint:BRE99,"Bretonnière",,47.16651436,-1.46289052,,,0,StopArea:BRET,1
StopPoint:BRET1,"Bretonnière",,47.16651436,-1.46289052,,,0,StopArea:BRET,1
StopPoint:BRET2,"Bretonnière",,47.16633900,-1.46274602,,,0,StopArea:BRET,1
StopPoint:BRGA1,"Beauregard",,47.21076342,-1.65649887,,,0,StopArea:BRGA,2
StopPoint:BRGA2,"Beauregard",,47.21011169,-1.65711114,,,0,StopArea:BRGA,1
StopPoint:BRIN1,"Brains",,47.16961500,-1.72303943,,,0,StopArea:BRIN,1
StopPoint:BRLA1,"Brouillard",,47.27395885,-1.51446158,,,0,StopArea:BRLA,1
StopPoint:BRLA2,"Brouillard",,47.27377475,-1.51458064,,,0,StopArea:BRLA,1
StopPoint:BRNI1,"Baronnière",,47.25959399,-1.60378548,,,0,StopArea:BRNI,1
StopPoint:BRNI2,"Baronnière",,47.25958948,-1.60391744,,,0,StopArea:BRNI,1
StopPoint:BROS1,"Brossais",,47.16258113,-1.58555429,,,0,StopArea:BROS,2
StopPoint:BROS2,"Brossais",,47.16352446,-1.58430276,,,0,StopArea:BROS,2
StopPoint:BRTA1,"Bretagne",,47.21739910,-1.55859617,,,0,StopArea:BRTA,1
StopPoint:BRTA2,"Bretagne",,47.21706976,-1.55818751,,,0,StopArea:BRTA,1
StopPoint:BRUN1,"Bruneau",,47.22832614,-1.56181551,,,0,StopArea:BRUN,1
StopPoint:BRUN2,"Bruneau",,47.22789030,-1.56138708,,,0,StopArea:BRUN,1
StopPoint:BRVI1,"Boris Vian",,47.15337928,-1.68259089,,,0,StopArea:BRVI,1
StopPoint:BRVI2,"Boris Vian",,47.15316740,-1.68349931,,,0,StopArea:BRVI,1
StopPoint:BSAN1,"Bobby Sands",,47.22998763,-1.65277709,,,0,StopArea:BSAN,1
StopPoint:BSAN2,"Bobby Sands",,47.22989322,-1.65290228,,,0,StopArea:BSAN,1
StopPoint:BSE10,"Beauséjour",,47.23805046,-1.58579949,,,0,StopArea:BSEJ,1
StopPoint:BSE11,"Beauséjour",,47.23795612,-1.58592482,,,0,StopArea:BSEJ,1
StopPoint:BSE12,"Beauséjour",,47.23703524,-1.58651849,,,0,StopArea:BSEJ,2
StopPoint:BSEJ1,"Beauséjour",,47.23827654,-1.58730781,,,0,StopArea:BSEJ,1
StopPoint:BSEJ2,"Beauséjour",,47.23799685,-1.58681914,,,0,StopArea:BSEJ,1
StopPoint:BSEJ3,"Beauséjour",,47.23801455,-1.58685482,,,0,StopArea:BSEJ,1
StopPoint:BSEJ4,"Beauséjour",,47.23809541,-1.58712525,,,0,StopArea:BSEJ,1
StopPoint:BSEJ5,"Beauséjour",,47.23826612,-1.58740226,,,0,StopArea:BSEJ,1
StopPoint:BSEJ6,"Beauséjour",,47.23854014,-1.58729012,,,0,StopArea:BSEJ,1
StopPoint:BSEJ7,"Beauséjour",,47.23837392,-1.58688119,,,0,StopArea:BSEJ,1
StopPoint:BSEJ8,"Beauséjour",,47.23828857,-1.58674268,,,0,StopArea:BSEJ,1
StopPoint:BSEJ9,"Beauséjour",,47.23811786,-1.58646566,,,0,StopArea:BSEJ,1
StopPoint:BSIS1,"Bossis",,47.21249135,-1.71280909,,,0,StopArea:BSIS,1
StopPoint:BSIS2,"Bossis",,47.21250988,-1.71228171,,,0,StopArea:BSIS,1
StopPoint:BSLO1,"Bois St-Louis",,47.24580363,-1.58028406,,,0,StopArea:BSLO,1
StopPoint:BSLO2,"Bois St-Louis",,47.24628869,-1.57926147,,,0,StopArea:BSLO,1
StopPoint:BSNI1,"Bussonnière",,47.26893560,-1.44304738,,,0,StopArea:BSNI,1
StopPoint:BSNI2,"Bussonnière",,47.26972263,-1.44376460,,,0,StopArea:BSNI,1
StopPoint:BSOL1,"Beau Soleil",,47.17781880,-1.64545499,,,0,StopArea:BSOL,2
StopPoint:BSOL2,"Beau Soleil",,47.17766190,-1.64478281,,,0,StopArea:BSOL,2
StopPoint:BSSL1,"Beau Soleil",,47.26094875,-1.47502649,,,0,StopArea:BSSL,1
StopPoint:BSSL2,"Beau Soleil",,47.26112409,-1.47517129,,,0,StopArea:BSSL,1
StopPoint:BSTI1,"Bastière",,47.14843797,-1.45936421,,,0,StopArea:BSTI,2
StopPoint:BSTI2,"Bastière",,47.14915680,-1.45941515,,,0,StopArea:BSTI,2
StopPoint:BSYS1,"Bois St-Lys",,47.30034674,-1.48194193,,,0,StopArea:BSYS,1
StopPoint:BSYS2,"Bois St-Lys",,47.30034674,-1.48194193,,,0,StopArea:BSYS,1
StopPoint:BTAI1,"Brétinais",,47.22178591,-1.66591546,,,0,StopArea:BTAI,1
StopPoint:BTAI2,"Brétinais",,47.22170065,-1.66577687,,,0,StopArea:BTAI,1
StopPoint:BTCY1,"Lycée Bois Tillac",,47.20342876,-1.77034579,,,0,StopArea:BTCY,1
StopPoint:BTIE1,"Bottière",,47.24023431,-1.51838071,,,0,StopArea:BTIE,2
StopPoint:BTIE2,"Bottière",,47.24024313,-1.51811685,,,0,StopArea:BTIE,2
StopPoint:BTLE1,"Bouteillerie",,47.22146527,-1.54360044,,,0,StopArea:BTLE,1
StopPoint:BTLE2,"Bouteillerie",,47.22167159,-1.54282219,,,0,StopArea:BTLE,2
StopPoint:BTRA1,"Bertrand",,47.25712789,-1.57568980,,,0,StopArea:BTRA,1
StopPoint:BTRA2,"Bertrand",,47.25703804,-1.57568323,,,0,StopArea:BTRA,1
StopPoint:BUGA1,"Bugallière",,47.25996214,-1.63768218,,,0,StopArea:BUGA,1
StopPoint:BUGA2,"Bugallière",,47.25995304,-1.63794611,,,0,StopArea:BUGA,1
StopPoint:BULA1,"Butte des Landes",,47.16034071,-1.49427547,,,0,StopArea:BULA,1
StopPoint:BULA2,"Butte des Landes",,47.16080750,-1.49378067,,,0,StopArea:BULA,1
StopPoint:BUON1,"Bougon",,47.17415582,-1.61057452,,,0,StopArea:BUON,1
StopPoint:BUON2,"Bougon",,47.17378741,-1.61081153,,,0,StopArea:BUON,2
StopPoint:BUSS1,"Buisson",,47.26062797,-1.48743916,,,0,StopArea:BUSS,2
StopPoint:BUSS2,"Buisson",,47.25990480,-1.48751972,,,0,StopArea:BUSS,2
StopPoint:BVDI1,"Bouvardière",,47.23852184,-1.59839758,,,0,StopArea:BVDI,2
StopPoint:BVDI2,"Bouvardière",,47.23834215,-1.59838436,,,0,StopArea:BVDI,2
StopPoint:BVER1,"Bouvernière",,47.23761711,-1.61168790,,,0,StopArea:BVER,2
StopPoint:BVER2,"Bouvernière",,47.23807536,-1.61145724,,,0,StopArea:BVER,2
StopPoint:BVOI1,"Beauvoir",,47.17848969,-1.63123773,,,0,StopArea:BVOI,2
StopPoint:BVOI2,"Beauvoir",,47.17851239,-1.63057890,,,0,StopArea:BVOI,2
StopPoint:BVOI3,"Beauvoir",,47.17893163,-1.62625055,,,0,StopArea:BVOI,1
StopPoint:BVOI4,"Beauvoir",,47.17892710,-1.62638231,,,0,StopArea:BVOI,1
StopPoint:BYCE1,"Centre de Bouaye",,47.14396012,-1.69178590,,,0,StopArea:BYCE,1
StopPoint:BYCE2,"Centre de Bouaye",,47.14387489,-1.69164746,,,0,StopArea:BYCE,1
StopPoint:BYGA1,"Gare de Bouaye",,47.13825909,-1.68094178,,,0,StopArea:BYGA,2
StopPoint:BYGA2,"Gare de Bouaye",,47.13825010,-1.68094111,,,0,StopArea:BYGA,2
StopPoint:BYTO1,"Bouaye Coteaux",,47.16448229,-1.67932998,,,0,StopArea:BYTO,1
StopPoint:BZAR1,"Buzardières",,47.20723065,-1.65967180,,,0,StopArea:BZAR,1
StopPoint:BZAR2,"Buzardières",,47.20677231,-1.65990192,,,0,StopArea:BZAR,1
StopPoint:CABR1,"Cabrol",,47.20327644,-1.58866916,,,0,StopArea:CABR,2
StopPoint:CABR2,"Cabrol",,47.20418835,-1.58833956,,,0,StopArea:CABR,2
StopPoint:CACE1,"Centre de Carquefou",,47.29710622,-1.49005046,,,0,StopArea:CACE,1
StopPoint:CACE2,"Centre de Carquefou",,47.29715228,-1.49137760,,,0,StopArea:CACE,1
StopPoint:CACE3,"Centre de Carquefou",,47.29653649,-1.49093632,,,0,StopArea:CACE,2
StopPoint:CADO1,"Cadoire",,47.25673385,-1.48808660,,,0,StopArea:CADO,1
StopPoint:CADO2,"Cadoire",,47.25673385,-1.48808660,,,0,StopArea:CADO,1
